filename,width,height,class,xmin,ymin,xmax,ymax
pic_2020-02-17T17_04_29_479Z_000223.jpg,3280,2464,collar,60,2356,162,2160
pic_2020-02-17T17_04_29_479Z_000223.jpg,3280,2464,collar,1859,1700,2082,1328
pic_2020-02-17T17_04_29_479Z_000240.jpg,3280,2464,collar,122,1275,365,998
pic_2020-02-17T17_04_29_479Z_000240.jpg,3280,2464,collar,157,1646,340,1362
pic_2020-02-17T17_04_29_479Z_000240.jpg,3280,2464,collar,2004,1125,1744,783
pic_2020-02-17T17_04_29_479Z_000240.jpg,3280,2464,collar,2001,948,2188,599
pic_2020-02-17T17_04_29_479Z_000240.jpg,3280,2464,collar,77,950,277,465
pic_2020-02-17T17_04_29_479Z_000246.jpg,3280,2464,collar,108,1479,342,1219
pic_2020-02-17T17_04_29_479Z_000246.jpg,3280,2464,collar,158,1813,342,1562
pic_2020-02-17T17_04_29_479Z_000246.jpg,3280,2464,collar,70,1143,285,661
pic_2020-02-17T17_04_29_479Z_000247.jpg,3280,2464,collar,115,1499,349,1249
pic_2020-02-17T17_04_29_479Z_000247.jpg,3280,2464,collar,155,1852,348,1586
pic_2020-02-17T17_04_29_479Z_000247.jpg,3280,2464,collar,70,1171,334,649
pic_2020-02-17T17_04_29_479Z_000249.jpg,3280,2464,collar,1977,1250,2136,946
pic_2020-02-17T17_04_29_479Z_000249.jpg,3280,2464,collar,1967,1427,1731,1117
pic_2020-02-17T17_04_29_479Z_000249.jpg,3280,2464,collar,136,1907,264,1696
pic_2020-02-17T17_04_29_479Z_000249.jpg,3280,2464,collar,85,1590,328,1321
pic_2020-02-17T17_04_29_479Z_000249.jpg,3280,2464,collar,1951,1707,1768,1506
pic_2020-02-17T17_04_29_479Z_000249.jpg,3280,2464,collar,56,1255,268,775
pic_2020-02-17T17_04_29_479Z_000252.jpg,3280,2464,collar,160,2023,284,1766
pic_2020-02-17T17_04_29_479Z_000252.jpg,3280,2464,collar,124,1642,339,1396
pic_2020-02-17T17_04_29_479Z_000252.jpg,3280,2464,collar,1979,1490,1756,1194
pic_2020-02-17T17_04_29_479Z_000252.jpg,3280,2464,collar,1981,1331,2213,937
pic_2020-02-17T17_04_29_479Z_000252.jpg,3280,2464,collar,1954,1778,1765,1574
pic_2020-02-17T17_04_29_479Z_000252.jpg,3280,2464,collar,75,1328,328,819
pic_2020-02-17T17_04_29_479Z_000254.jpg,3280,2464,collar,94,1731,318,1474
pic_2020-02-17T17_04_29_479Z_000254.jpg,3280,2464,collar,143,2065,249,1850
pic_2020-02-17T17_04_29_479Z_000254.jpg,3280,2464,collar,1956,1565,1729,1262
pic_2020-02-17T17_04_29_479Z_000254.jpg,3280,2464,collar,1959,1400,2150,1079
pic_2020-02-17T17_04_29_479Z_000254.jpg,3280,2464,collar,1979,1753,2162,1502
pic_2020-02-17T17_04_29_479Z_000254.jpg,3280,2464,collar,1925,1847,1805,1685
pic_2020-02-17T17_04_29_479Z_000254.jpg,3280,2464,collar,55,1404,326,880
pic_2020-02-17T17_04_29_479Z_000260.jpg,3280,2464,collar,1947,1600,2175,1219
pic_2020-02-17T17_04_29_479Z_000260.jpg,3280,2464,collar,134,2306,252,2053
pic_2020-02-17T17_04_29_479Z_000260.jpg,3280,2464,collar,91,1929,317,1678
pic_2020-02-17T17_04_29_479Z_000260.jpg,3280,2464,collar,56,1608,301,1110
pic_2020-02-17T17_04_29_479Z_000264.jpg,3280,2464,collar,1914,2180,1732,1968
pic_2020-02-17T17_04_29_479Z_000264.jpg,3280,2464,collar,1938,1891,1640,1563
pic_2020-02-17T17_04_29_479Z_000264.jpg,3280,2464,collar,1944,1735,2114,1411
pic_2020-02-17T17_04_29_479Z_000264.jpg,3280,2464,collar,92,2078,282,1856
pic_2020-02-17T17_04_29_479Z_000264.jpg,3280,2464,collar,137,2423,243,2206
pic_2020-02-17T17_04_29_479Z_000264.jpg,3280,2464,collar,51,1747,308,1250
pic_2020-02-17T17_04_29_479Z_000267.jpg,3280,2464,collar,97,2172,340,1904
pic_2020-02-17T17_04_29_479Z_000267.jpg,3280,2464,collar,63,1853,338,1322
pic_2020-02-17T17_04_29_479Z_000271.jpg,3280,2464,collar,1949,1933,2118,1625
pic_2020-02-17T17_04_29_479Z_000271.jpg,3280,2464,collar,111,2278,325,2038
pic_2020-02-17T17_04_29_479Z_000271.jpg,3280,2464,collar,69,1971,327,1497
pic_2020-02-17T17_04_29_479Z_000272.jpg,3280,2464,collar,116,2313,329,2070
pic_2020-02-17T17_04_29_479Z_000272.jpg,3280,2464,collar,67,2001,294,1546
pic_2019-12-17_15_08_00_182654_001242.jpg,1920,1080,collar,404,946,428,903
pic_2019-12-17_15_08_00_182654_001242.jpg,1920,1080,collar,392,1007,363,968
pic_2019-12-17_15_08_00_182654_001242.jpg,1920,1080,collar,758,925,775,888
pic_2019-12-17_15_08_00_182654_001242.jpg,1920,1080,collar,756,968,737,937
pic_2019-12-17_15_08_00_182654_001242.jpg,1920,1080,collar,1122,912,1147,859
pic_2019-12-17_15_08_00_182654_001242.jpg,1920,1080,collar,1113,954,1081,920
pic_2020-02-17T17_04_29_479Z_000273.jpg,3280,2464,collar,115,2347,407,2061
pic_2020-02-17T17_04_29_479Z_000273.jpg,3280,2464,collar,75,2040,326,1548
pic_2020-02-17T17_04_29_479Z_000326.jpg,3280,2464,collar,2163,1337,1963,1061
pic_2020-02-17T17_04_29_479Z_000326.jpg,3280,2464,collar,2150,1173,2298,876
pic_2020-02-17T17_04_29_479Z_000326.jpg,3280,2464,collar,287,1493,530,1213
pic_2020-02-17T17_04_29_479Z_000326.jpg,3280,2464,collar,255,1297,92,1065
pic_2020-02-17T17_04_29_479Z_000326.jpg,3280,2464,collar,261,1616,53,1378
pic_2020-02-17T17_04_29_479Z_000326.jpg,3280,2464,collar,247,1163,402,742
pic_2020-02-17T17_04_29_479Z_000326.jpg,3280,2464,collar,339,1731,506,1569
pic_2020-02-17T17_04_29_479Z_000329.jpg,3280,2464,collar,277,1578,494,1330
pic_2020-02-17T17_04_29_479Z_000329.jpg,3280,2464,collar,251,1389,18,1068
pic_2020-02-17T17_04_29_479Z_000329.jpg,3280,2464,collar,235,1260,434,815
pic_2020-02-17T17_04_29_479Z_000329.jpg,3280,2464,collar,246,1710,138,1546
pic_2020-02-17T17_04_29_479Z_000329.jpg,3280,2464,collar,336,1811,539,1638
pic_2020-02-17T17_04_29_479Z_000329.jpg,3280,2464,collar,2116,1703,1970,1523
pic_2020-02-17T17_04_29_479Z_000332.jpg,3280,2464,collar,299,1650,509,1415
pic_2020-02-17T17_04_29_479Z_000332.jpg,3280,2464,collar,278,1465,41,1150
pic_2020-02-17T17_04_29_479Z_000332.jpg,3280,2464,collar,273,1779,133,1600
pic_2020-02-17T17_04_29_479Z_000332.jpg,3280,2464,collar,355,1884,535,1728
pic_2020-02-17T17_04_29_479Z_000336.jpg,3280,2464,collar,261,1617,27,1295
pic_2020-02-17T17_04_29_479Z_000336.jpg,3280,2464,collar,279,1799,483,1563
pic_2020-02-17T17_04_29_479Z_000336.jpg,3280,2464,collar,252,1923,24,1660
pic_2020-02-17T17_04_29_479Z_000336.jpg,3280,2464,collar,332,2034,522,1872
pic_2020-02-17T17_04_29_479Z_000336.jpg,3280,2464,collar,238,1466,395,1101
pic_2020-02-17T17_04_29_479Z_000340.jpg,3280,2464,collar,273,1939,494,1685
pic_2020-02-17T17_04_29_479Z_000340.jpg,3280,2464,collar,237,1751,19,1437
pic_2020-02-17T17_04_29_479Z_000340.jpg,3280,2464,collar,242,2059,40,1823
pic_2020-02-17T17_04_29_479Z_000340.jpg,3280,2464,collar,320,2174,485,2025
pic_2020-02-17T17_04_29_479Z_000340.jpg,3280,2464,collar,229,1623,421,1185
pic_2020-02-17T17_04_29_479Z_000342.jpg,3280,2464,collar,323,2235,511,2084
pic_2020-02-17T17_04_29_479Z_000342.jpg,3280,2464,collar,269,2002,464,1780
pic_2020-02-17T17_04_29_479Z_000342.jpg,3280,2464,collar,241,2133,80,1928
pic_2020-02-17T17_04_29_479Z_000342.jpg,3280,2464,collar,241,1823,46,1533
pic_2020-02-17T17_04_29_479Z_000342.jpg,3280,2464,collar,236,1701,367,1354
pic_2020-02-17T17_04_29_479Z_000342.jpg,3280,2464,collar,2110,1667,2283,1354
pic_2020-02-17T17_04_29_479Z_000345.jpg,3280,2464,collar,311,2405,484,2206
pic_2020-02-17T17_04_29_479Z_000345.jpg,3280,2464,collar,269,2113,491,1874
pic_2020-02-17T17_04_29_479Z_000345.jpg,3280,2464,collar,247,1927,25,1628
pic_2020-02-17T17_04_29_479Z_000345.jpg,3280,2464,collar,226,1806,392,1422
pic_2020-02-17T17_04_29_479Z_000345.jpg,3280,2464,collar,249,2250,9,1980
pic_2020-02-17T17_04_29_479Z_000350.jpg,3280,2464,collar,278,2269,491,2017
pic_2020-02-17T17_04_29_479Z_000350.jpg,3280,2464,collar,242,2082,34,1799
pic_2020-02-17T17_04_29_479Z_000350.jpg,3280,2464,collar,229,1970,491,1480
pic_2020-02-17T17_04_29_479Z_000350.jpg,3280,2464,collar,253,2396,111,2210
pic_2019-12-17_15_10_09_845676_001327.jpg,1920,1080,collar,506,1048,528,1012
pic_2019-12-17_15_10_09_845676_001327.jpg,1920,1080,collar,851,1053,824,1026
pic_2019-12-17_15_10_09_845676_001327.jpg,1920,1080,collar,1207,1048,1171,1014
pic_2019-12-17_15_10_09_845676_001327.jpg,1920,1080,collar,1215,1012,1235,976
pic_2019-12-17_15_10_09_845676_001327.jpg,1920,1080,collar,1202,975,1180,926
pic_2019-12-17_15_10_09_845676_001327.jpg,1920,1080,collar,858,1018,877,978
pic_2019-12-17_15_10_09_845676_001327.jpg,1920,1080,collar,502,1016,477,950
pic_2019-12-17_15_10_09_845676_001327.jpg,1920,1080,collar,96,1059,117,1021
pic_2020-02-29T12_00_25_826Z_000000.jpg,3280,2464,collar,1211,1116,1086,924
pic_2020-02-29T12_00_25_826Z_000000.jpg,3280,2464,collar,1259,920,1419,753
pic_2020-02-29T12_00_25_826Z_000000.jpg,3280,2464,collar,1234,720,1041,520
pic_2020-02-29T12_00_25_826Z_000000.jpg,3280,2464,collar,1226,446,1407,247
pic_2020-02-29T12_00_25_826Z_000037.jpg,3280,2464,collar,1193,2170,1041,2022
pic_2020-02-29T12_00_25_826Z_000037.jpg,3280,2464,collar,1185,2011,1356,1860
pic_2020-02-29T12_00_25_826Z_000037.jpg,3280,2464,collar,1193,1867,993,1726
pic_2020-02-29T12_00_25_826Z_000037.jpg,3280,2464,collar,1197,1656,1356,1434
pic_2020-02-29T12_00_25_826Z_000037.jpg,3280,2464,collar,1185,1393,1000,1197
pic_2020-02-29T12_00_25_826Z_000037.jpg,3280,2464,collar,1197,1134,1367,890
pic_2020-02-29T12_00_25_826Z_000037.jpg,3280,2464,collar,1178,868,1052,672
pic_2020-02-29T12_00_25_826Z_000118.jpg,3280,2464,collar,1345,2193,1241,2048
pic_2020-02-29T12_00_25_826Z_000118.jpg,3280,2464,collar,1359,2026,1533,1878
pic_2020-02-29T12_00_25_826Z_000118.jpg,3280,2464,collar,1337,1874,1193,1738
pic_2020-02-29T12_00_25_826Z_000118.jpg,3280,2464,collar,1396,1649,1530,1490
pic_2020-02-29T12_00_25_826Z_000118.jpg,3280,2464,collar,1352,1390,1211,1249
pic_2020-02-29T12_00_25_826Z_000118.jpg,3280,2464,collar,1374,1164,1522,994
pic_2020-02-29T12_00_25_826Z_000118.jpg,3280,2464,collar,1367,879,1237,687
pic_2020-02-29T12_00_25_826Z_000287.jpg,3280,2464,collar,1807,1290,1666,1123
pic_2020-02-29T12_00_25_826Z_000287.jpg,3280,2464,collar,1840,1134,2033,957
pic_2020-02-29T12_00_25_826Z_000287.jpg,3280,2464,collar,1829,953,1666,779
pic_2020-02-29T12_00_25_826Z_000287.jpg,3280,2464,collar,1844,724,2003,543
pic_2020-02-29T12_00_25_826Z_000287.jpg,3280,2464,collar,1874,387,1726,198
pic_2020-02-29T12_00_25_826Z_000287.jpg,3280,2464,collar,24,1541,87,1438
pic_2020-02-29T12_00_25_826Z_000340.jpg,3280,2464,collar,42,1519,205,1371
pic_2020-02-29T12_00_25_826Z_000340.jpg,3280,2464,collar,1848,1697,1740,1538
pic_2020-02-29T12_00_25_826Z_000340.jpg,3280,2464,collar,1866,1530,2029,1375
pic_2020-02-29T12_00_25_826Z_000340.jpg,3280,2464,collar,1870,1342,1681,1175
pic_2020-02-29T12_00_25_826Z_000340.jpg,3280,2464,collar,1888,1134,2055,964
pic_2020-02-29T12_00_25_826Z_000340.jpg,3280,2464,collar,1892,831,1744,653
pic_2020-02-29T12_00_25_826Z_000340.jpg,3280,2464,collar,1936,583,2081,406
pic_2020-02-29T12_00_25_826Z_000340.jpg,3280,2464,collar,1944,265,1870,136
pic_2020-02-29T12_00_25_826Z_000340.jpg,3280,2464,collar,116,1934,194,1834
pic_2020-02-29T12_00_25_826Z_000356.jpg,3280,2464,collar,1811,2133,1726,1978
pic_2020-02-29T12_00_25_826Z_000356.jpg,3280,2464,collar,1844,1985,1970,1830
pic_2020-02-29T12_00_25_826Z_000356.jpg,3280,2464,collar,1840,1808,1700,1682
pic_2020-02-29T12_00_25_826Z_000356.jpg,3280,2464,collar,1870,1597,1996,1449
pic_2020-02-29T12_00_25_826Z_000356.jpg,3280,2464,collar,1874,1349,1737,1201
pic_2020-02-29T12_00_25_826Z_000356.jpg,3280,2464,collar,1888,1105,2022,935
pic_2020-02-29T12_00_25_826Z_000356.jpg,3280,2464,collar,1918,857,1785,672
pic_2020-02-29T12_00_25_826Z_000356.jpg,3280,2464,collar,109,2015,249,1882
pic_2020-02-29T12_00_25_826Z_000356.jpg,3280,2464,collar,87,2067,16,1989
pic_2020-02-29T12_00_25_826Z_000356.jpg,3280,2464,collar,24,1608,146,1456
pic_2020-02-29T12_00_25_826Z_000356.jpg,3280,2464,collar,175,2400,235,2304
pic_2020-02-29T12_00_25_826Z_000414.jpg,3280,2464,collar,187,1408,53,1282
pic_2020-02-29T12_00_25_826Z_000414.jpg,3280,2464,collar,209,1312,327,1194
pic_2020-02-29T12_00_25_826Z_000414.jpg,3280,2464,collar,135,1090,5,979
pic_2020-02-29T12_00_25_826Z_000414.jpg,3280,2464,collar,120,879,242,702
pic_2020-02-29T12_00_25_826Z_000414.jpg,3280,2464,collar,94,591,9,509
pic_2020-02-29T12_00_25_826Z_000414.jpg,3280,2464,collar,2062,657,1899,424
pic_2020-02-29T12_00_25_826Z_000414.jpg,3280,2464,collar,2107,361,2218,221
pic_2020-02-29T12_00_25_826Z_000414.jpg,3280,2464,collar,2055,953,2207,772
pic_2020-02-29T12_00_25_826Z_000414.jpg,3280,2464,collar,2033,1183,1851,986
pic_2020-02-29T12_00_25_826Z_000414.jpg,3280,2464,collar,2007,1512,1892,1353
pic_2020-02-29T12_00_25_826Z_000414.jpg,3280,2464,collar,2029,1349,2184,1208
pic_2020-02-29T12_00_25_826Z_000414.jpg,3280,2464,collar,238,1756,353,1649
pic_2020-02-29T12_00_25_826Z_000441.jpg,3280,2464,collar,2133,1142,2003,957
pic_2020-02-29T12_00_25_826Z_000441.jpg,3280,2464,collar,2151,990,2340,801
pic_2020-02-29T12_00_25_826Z_000441.jpg,3280,2464,collar,2170,779,2033,616
pic_2020-02-29T12_00_25_826Z_000441.jpg,3280,2464,collar,2207,531,2321,380
pic_2020-02-29T12_00_25_826Z_000441.jpg,3280,2464,collar,2244,224,2129,54
pic_2020-02-29T12_00_25_826Z_000441.jpg,3280,2464,collar,264,1042,153,883
pic_2020-02-29T12_00_25_826Z_000441.jpg,3280,2464,collar,275,909,453,735
pic_2020-02-29T12_00_25_826Z_000441.jpg,3280,2464,collar,227,661,76,524
pic_2020-02-29T12_00_25_826Z_000441.jpg,3280,2464,collar,198,402,323,235
pic_2020-02-29T12_00_25_826Z_000441.jpg,3280,2464,collar,316,1353,420,1231
pic_2020-02-29T12_00_25_826Z_000473.jpg,3280,2464,collar,235,1009,335,801
pic_2020-02-29T12_00_25_826Z_000473.jpg,3280,2464,collar,220,1257,101,1153
pic_2020-02-29T12_00_25_826Z_000473.jpg,3280,2464,collar,268,1523,420,1305
pic_2020-02-29T12_00_25_826Z_000473.jpg,3280,2464,collar,279,1745,161,1604
pic_2020-02-29T12_00_25_826Z_000473.jpg,3280,2464,collar,335,2000,157,1834
pic_2020-02-29T12_00_25_826Z_000473.jpg,3280,2464,collar,323,1948,501,1763
pic_2020-02-29T12_00_25_826Z_000473.jpg,3280,2464,collar,2014,2041,1911,1904
pic_2020-02-29T12_00_25_826Z_000473.jpg,3280,2464,collar,2055,1893,2221,1712
pic_2020-02-29T12_00_25_826Z_000473.jpg,3280,2464,collar,2051,1738,1918,1597
pic_2020-02-29T12_00_25_826Z_000473.jpg,3280,2464,collar,2070,1545,2221,1371
pic_2020-02-29T12_00_25_826Z_000473.jpg,3280,2464,collar,2092,1268,1940,1105
pic_2020-02-29T12_00_25_826Z_000473.jpg,3280,2464,collar,2129,1027,2262,864
pic_2020-02-29T12_00_25_826Z_000473.jpg,3280,2464,collar,2144,753,2014,546
pic_2020-02-29T12_00_25_826Z_000520.jpg,3280,2464,collar,2244,1097,2077,883
pic_2020-02-29T12_00_25_826Z_000520.jpg,3280,2464,collar,2277,957,2491,761
pic_2020-02-29T12_00_25_826Z_000520.jpg,3280,2464,collar,2292,746,2110,506
pic_2020-02-29T12_00_25_826Z_000520.jpg,3280,2464,collar,2314,498,2503,321
pic_2020-02-29T12_00_25_826Z_000520.jpg,3280,2464,collar,482,1331,556,1201
pic_2020-02-29T12_00_25_826Z_000520.jpg,3280,2464,collar,405,1020,272,827
pic_2020-02-29T12_00_25_826Z_000520.jpg,3280,2464,collar,438,875,571,713
pic_2020-02-29T12_00_25_826Z_000520.jpg,3280,2464,collar,375,628,198,494
pic_2020-02-29T12_00_25_826Z_000520.jpg,3280,2464,collar,372,365,490,180
pic_2020-03-01T12_00_16_520Z_000000.jpg,3280,2464,collar,1205,941,1391,743
pic_2020-03-01T12_00_16_520Z_000000.jpg,3280,2464,collar,1177,721,962,484
pic_2020-03-01T12_00_16_520Z_000000.jpg,3280,2464,collar,1216,456,1521,95
pic_2020-03-01T12_00_16_520Z_000000.jpg,3280,2464,collar,1160,1070,1030,896
pic_2020-03-01T12_00_16_520Z_000118.jpg,3280,2464,collar,1374,1138,1594,839
pic_2020-03-01T12_00_16_520Z_000118.jpg,3280,2464,collar,1363,901,1211,614
pic_2020-03-01T12_00_16_520Z_000118.jpg,3280,2464,collar,1346,608,1447,383
pic_2020-03-01T12_00_16_520Z_000118.jpg,3280,2464,collar,1357,1691,1538,1471
pic_2020-03-01T12_00_16_520Z_000118.jpg,3280,2464,collar,1346,1375,1199,1223
pic_2020-03-01T12_00_16_520Z_000118.jpg,3280,2464,collar,1363,1888,1137,1646
pic_2020-03-01T12_00_16_520Z_000118.jpg,3280,2464,collar,1363,2080,1594,1809
pic_2020-03-01T12_00_16_520Z_000118.jpg,3280,2464,collar,1312,2153,1211,2001
pic_2020-03-01T12_00_16_520Z_000287.jpg,3280,2464,collar,1836,1194,2039,952
pic_2020-03-01T12_00_16_520Z_000287.jpg,3280,2464,collar,1808,958,1611,738
pic_2020-03-01T12_00_16_520Z_000287.jpg,3280,2464,collar,1853,749,2079,473
pic_2020-03-01T12_00_16_520Z_000287.jpg,3280,2464,collar,1853,377,1662,174
pic_2020-03-01T12_00_16_520Z_000287.jpg,3280,2464,collar,1786,1369,1718,1200
pic_2020-03-01T12_00_16_520Z_000386.jpg,3280,2464,collar,1915,1747,2130,1505
pic_2020-03-01T12_00_16_520Z_000386.jpg,3280,2464,collar,1949,1335,2186,1053
pic_2020-03-01T12_00_16_520Z_000386.jpg,3280,2464,collar,1910,1538,1712,1307
pic_2020-03-01T12_00_16_520Z_000386.jpg,3280,2464,collar,1977,794,2141,563
pic_2020-03-01T12_00_16_520Z_000386.jpg,3280,2464,collar,1960,1020,1848,913
pic_2020-03-01T12_00_16_520Z_000386.jpg,3280,2464,collar,1994,495,1870,298
pic_2020-03-01T12_00_16_520Z_000386.jpg,3280,2464,collar,1983,191,2090,16
pic_2020-03-01T12_00_16_520Z_000386.jpg,3280,2464,collar,128,1730,359,1527
pic_2020-03-01T12_00_16_520Z_000386.jpg,3280,2464,collar,72,1290,246,1037
pic_2020-03-01T12_00_16_520Z_000386.jpg,3280,2464,collar,26,783,134,478
pic_2020-03-01T12_00_16_520Z_000486.jpg,3280,2464,collar,342,1093,551,884
pic_2020-03-01T12_00_16_520Z_000486.jpg,3280,2464,collar,258,585,444,304
pic_2020-03-01T12_00_16_520Z_000486.jpg,3280,2464,collar,297,834,100,642
pic_2020-03-01T12_00_16_520Z_000486.jpg,3280,2464,collar,308,1178,190,1008
pic_2020-03-01T12_00_16_520Z_000486.jpg,3280,2464,collar,224,287,83,117
pic_2020-03-01T12_00_16_520Z_000486.jpg,3280,2464,collar,2163,1172,2344,958
pic_2020-03-01T12_00_16_520Z_000486.jpg,3280,2464,collar,2203,721,2389,507
pic_2020-03-01T12_00_16_520Z_000486.jpg,3280,2464,collar,2254,366,2051,134
pic_2020-03-01T12_00_16_520Z_000486.jpg,3280,2464,collar,2175,929,2034,760
pic_2020-03-01T12_00_16_520Z_000676.jpg,3280,2464,collar,619,1161,805,856
pic_2020-03-01T12_00_16_520Z_000676.jpg,3280,2464,collar,585,811,399,507
pic_2020-03-01T12_00_16_520Z_000676.jpg,3280,2464,collar,596,546,681,360
pic_2020-03-01T12_00_16_520Z_000676.jpg,3280,2464,collar,669,1606,838,1403
pic_2020-03-01T12_00_16_520Z_000676.jpg,3280,2464,collar,635,1381,500,1200
pic_2020-03-01T12_00_16_520Z_000676.jpg,3280,2464,collar,697,2040,867,1848
pic_2020-03-01T12_00_16_520Z_000676.jpg,3280,2464,collar,664,1809,472,1623
pic_2020-03-01T12_00_16_520Z_000676.jpg,3280,2464,collar,2412,1589,2609,1392
pic_2020-03-01T12_00_16_520Z_000676.jpg,3280,2464,collar,2423,1341,2231,1121
pic_2020-03-01T12_00_16_520Z_000676.jpg,3280,2464,collar,2457,1116,2654,862
pic_2020-03-01T12_00_16_520Z_000676.jpg,3280,2464,collar,2496,845,2338,585
pic_2020-03-01T12_00_16_520Z_000676.jpg,3280,2464,collar,2338,2012,2507,1809
pic_2020-03-01T12_00_16_520Z_000676.jpg,3280,2464,collar,2383,1792,2220,1651
pic_2020-03-01T12_00_16_520Z_000676.jpg,3280,2464,collar,2496,580,2631,360
pic_2019-12-17_15_12_17_522484_001406.jpg,1920,1080,collar,1305,1031,1266,983
pic_2019-12-17_15_12_17_522484_001406.jpg,1920,1080,collar,1307,983,1329,942
pic_2019-12-17_15_12_17_522484_001406.jpg,1920,1080,collar,956,995,981,942
pic_2019-12-17_15_12_17_522484_001406.jpg,1920,1080,collar,954,1037,922,996
pic_2019-12-17_15_12_17_522484_001406.jpg,1920,1080,collar,615,1016,637,973
pic_2019-12-17_15_12_17_522484_001406.jpg,1920,1080,collar,607,990,589,936
pic_2019-12-17_15_12_17_522484_001406.jpg,1920,1080,collar,204,1032,229,987
pic_2019-12-17_15_12_17_522484_001406.jpg,1920,1080,collar,195,1071,177,1050
pic_2019-12-17_15_12_17_522484_001406.jpg,1920,1080,collar,190,988,168,944
pic_2019-12-17_15_17_43_581921_001602.jpg,1920,1080,collar,1540,905,1562,866
pic_2019-12-17_15_17_43_581921_001602.jpg,1920,1080,collar,1533,941,1505,909
pic_2019-12-17_15_17_43_581921_001602.jpg,1920,1080,collar,1542,994,1554,983
pic_2019-12-17_15_17_43_581921_001602.jpg,1920,1080,collar,1195,1005,1209,990
pic_2019-12-17_15_17_43_581921_001602.jpg,1920,1080,collar,1193,951,1174,924
pic_2019-12-17_15_17_43_581921_001602.jpg,1920,1080,collar,1197,908,1208,880
pic_2019-12-17_15_17_43_581921_001602.jpg,1920,1080,collar,865,971,843,947
pic_2019-12-17_15_17_43_581921_001602.jpg,1920,1080,collar,876,919,889,895
pic_2019-12-17_15_17_43_581921_001602.jpg,1920,1080,collar,865,896,852,863
pic_2019-12-17_15_17_43_581921_001602.jpg,1920,1080,collar,874,1039,883,1023
pic_2019-12-17_15_17_43_581921_001602.jpg,1920,1080,collar,468,985,448,960
pic_2019-12-17_15_17_43_581921_001602.jpg,1920,1080,collar,478,937,494,904
pic_2019-12-17_15_17_43_581921_001602.jpg,1920,1080,collar,474,1047,484,1031
pic_2019-12-17_15_17_43_581921_001602.jpg,1920,1080,collar,465,907,450,874
pic_2019-12-17_15_17_43_581921_001602.jpg,1920,1080,collar,128,988,115,959
pic_2019-12-17_15_17_43_581921_001602.jpg,1920,1080,collar,129,938,155,892
pic_2020-02-01_15_43_22_912444_000011.jpg,3280,2464,collar,1635,1802,1710,1704
pic_2020-02-01_15_43_22_912444_000011.jpg,3280,2464,collar,1623,1866,1548,1768
pic_2020-02-01_15_43_22_912444_000011.jpg,3280,2464,collar,1629,1941,1716,1860
pic_2019-12-17_15_25_18_847156_001885.jpg,1920,1080,collar,1835,1041,1859,1025
pic_2019-12-17_15_25_18_847156_001885.jpg,1920,1080,collar,1833,984,1816,963
pic_2019-12-17_15_25_18_847156_001885.jpg,1920,1080,collar,1838,946,1858,918
pic_2019-12-17_15_25_18_847156_001885.jpg,1920,1080,collar,1832,916,1818,868
pic_2019-12-17_15_25_18_847156_001885.jpg,1920,1080,collar,1510,1048,1530,1029
pic_2019-12-17_15_25_18_847156_001885.jpg,1920,1080,collar,1510,993,1485,964
pic_2019-12-17_15_25_18_847156_001885.jpg,1920,1080,collar,1517,953,1534,926
pic_2019-12-17_15_25_18_847156_001885.jpg,1920,1080,collar,1506,924,1493,888
pic_2019-12-17_15_25_18_847156_001885.jpg,1920,1080,collar,1201,1020,1181,988
pic_2019-12-17_15_25_18_847156_001885.jpg,1920,1080,collar,1208,972,1224,936
pic_2019-12-17_15_25_18_847156_001885.jpg,1920,1080,collar,1199,948,1188,903
pic_2019-12-17_15_25_18_847156_001885.jpg,1920,1080,collar,1210,1073,1224,1057
pic_2019-12-17_15_25_18_847156_001885.jpg,1920,1080,collar,829,979,849,948
pic_2019-12-17_15_25_18_847156_001885.jpg,1920,1080,collar,825,1034,804,994
pic_2019-12-17_15_25_18_847156_001885.jpg,1920,1080,collar,822,946,807,901
pic_2019-12-17_15_25_18_847156_001885.jpg,1920,1080,collar,93,1017,122,974
pic_2019-12-18_15_00_26_990479_000003.jpg,1920,1080,collar,737,953,763,907
pic_2019-12-18_15_00_26_990479_000003.jpg,1920,1080,collar,725,932,700,881
pic_2019-12-18_15_00_26_990479_000003.jpg,1920,1080,collar,725,993,704,973
pic_2019-12-18_15_00_26_990479_000003.jpg,1920,1080,collar,356,1016,326,981
pic_2019-12-18_15_00_26_990479_000003.jpg,1920,1080,collar,355,971,379,913
pic_2019-12-18_15_11_12_637436_000401.jpg,1920,1080,collar,1249,170,1220,201
pic_2019-12-18_15_11_12_637436_000401.jpg,1920,1080,collar,1256,213,1292,260
pic_2019-12-18_15_11_12_637436_000401.jpg,1920,1080,collar,1246,230,1222,291
pic_2019-12-18_15_11_12_637436_000401.jpg,1920,1080,collar,911,204,933,235
pic_2019-12-18_15_11_12_637436_000401.jpg,1920,1080,collar,902,155,880,189
pic_2019-12-18_15_11_12_637436_000401.jpg,1920,1080,collar,567,179,593,218
pic_2019-12-18_15_11_12_637436_000401.jpg,1920,1080,collar,557,216,535,264
pic_2019-12-18_15_11_12_637436_000401.jpg,1920,1080,collar,557,124,528,160
pic_2019-12-18_15_11_12_637436_000401.jpg,1920,1080,collar,154,175,183,221
pic_2019-12-18_15_11_12_637436_000401.jpg,1920,1080,collar,142,121,113,158
